user_id,mutant_id,time_taken,status,decision,explanation,created_at,updated_at,maybe,no,yes,label_count,majority_decision,Maybe/No/Yes
97,675,1,SUBMITTED,no,both are the same. The parentheses are added so it does not matter when printed,1.71929E+12,1.71929E+12,0,2,0,2,no,0/2/0
14,675,1,SUBMITTED,no,returns same result,1.71914E+12,1.71914E+12,0,2,0,2,no,0/2/0
132,678,7,SUBMITTED,yes,"Even if beaninfo is null , i should not return a null object , i may return a BeanPropertyPointer object that has its beaninfo attribute set to null.",1.71924E+12,1.71924E+12,0,0,2,2,yes,0/0/2
17,678,1,SUBMITTED,yes,"Function does not return null.

Expects PropertyPointer property",1.71917E+12,1.71917E+12,0,0,2,2,yes,0/0/2
132,679,11,SUBMITTED,yes,"if bean is null , then it should not return null , in `commons-jxpath/src/main/java/org/apache/commons/jxpath/JXPathIntrospector.java` 
you can see that the method getBeanInfo wont return a null , it might return beanInfo = new JXPathBasicBeanInfo(beanClass); wich will have a null in its clazz attribute , but wont be equall to null",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
63,679,7,SUBMITTED,yes,"If bean is null, the original code will throw a NullPointerException due to a getClass() call on a null object. But the mutant is handling this case by assigning the JXPathBeanInfo bi variable to null before returning a BeanPointer object, which in my opinion won't throw a NullPointerException. Therefore, both their functionalities are different.",1.71896E+12,1.71896E+12,0,0,2,2,yes,0/0/2
126,682,1,SUBMITTED,yes,"Both code snippets will returns the result of parent.getNamespaceURI(prefix) when prefix == null is false. However, if prefix == null is true there will be a difference in output. For code snippet 1, the output is null while for code snippet 2, the output is an empty string.
",1.71919E+12,1.71919E+12,0,0,2,2,yes,0/0/2
11,682,1,SUBMITTED,yes,"null in not equivalent to """"",1.71931E+12,1.71931E+12,0,0,2,2,yes,0/0/2
126,683,2,SUBMITTED,yes,Code snippet 1 is empty while code snippet 2  appends the character '/' to StringBuffer object named buffer ,1.71916E+12,1.71916E+12,0,0,3,3,yes,0/0/3
116,683,12,SUBMITTED,yes,the behavior of the mutant code is inconsistent and could lead to unexpected outcomes,1.71927E+12,1.71927E+12,0,0,3,3,yes,0/0/3
14,683,2,SUBMITTED,yes,"if buffer has lenght of zero, mutant removes the / which is wrong",1.71916E+12,1.71916E+12,0,0,3,3,yes,0/0/3
105,685,10,SUBMITTED,yes,"The initial 'appendDetail' function for managing 'Object' values first verifies that the value is allowed by the 'accept' method and isn't a primitive wrapper, a 'String.' If these criteria are satisfied, the indentation's spaces are increased, the indent is reset, the ""value"" is appended to the buffer using ""ReflectionToStringBuilder.toString,"" and the indent is then decreased and reset once more. It invokes the 'super.appendDetail' method to handle the value if the conditions are not met.

The logic of the 'appendDetail' method is changed in the mutant version. It initially determines whether the value is a String or a basic wrapper. If so, the value is handled by calling 'super.appendDetail' directly. Alternatively, the 'accept' method uses the same indentation logic as the original method if it approves the value's class. With this modification, the 'appendDetail' method no longer calls the'super.appendDetail' function; instead, it only handles non-primitive, non-string values that 'accept' allows.

In other words, this change introduces a bug because it alters the intended behavior of the method. Specifically, the mutant version does not handle non-primitive, non-string values that are not acceptable by the accept method. In contrast, the original method correctly delegates such values to the super.appendDetail method. ",1.71925E+12,1.71925E+12,0,0,2,2,yes,0/0/2
14,685,5,SUBMITTED,yes,fails when ClassUtils.isPrimitiveWrapper(value.getClass()) and tring.class.equals(value.getClass()) and accept(value.getClass()) all are false,1.71923E+12,1.71923E+12,0,0,2,2,yes,0/0/2
120,690,1,SUBMITTED,yes,variables swapped,1.71899E+12,1.71899E+12,0,0,3,3,yes,0/0/3
126,690,1,SUBMITTED,yes,The values of b and c are interchanged in the two conditions of both code snippets and this will significantly impact the outcome on both ends.,1.71916E+12,1.71916E+12,0,0,3,3,yes,0/0/3
17,690,1,SUBMITTED,yes,Mutation changes the logic of the function and introduces an error,1.71933E+12,1.71933E+12,0,0,3,3,yes,0/0/3
11,691,1,SUBMITTED,no,Add && true doesn't affect the code as the result still depends on the  super.isFieldSeparatorAtStart() output,1.71931E+12,1.71931E+12,0,3,0,3,no,0/3/0
17,691,1,SUBMITTED,no,Expressions are identical,1.71881E+12,1.71881E+12,0,3,0,3,no,0/3/0
105,691,5,SUBMITTED,no,"The original 'isFieldSeparatorAtStart' method only returns'super.isFieldSeparatorAtStart()', which tells us whether or not to add the field separator at the beginning of each buffer. On the other hand, 'return (super.isFieldSeparatorAtStart() && true);' is an extraneous logical '&&' operation with 'true' added to the method in the mutant version. Since every boolean value 'x' that is logically ANDed with 'true' yields 'x,' this modification has no effect on the logical conclusion.",1.71918E+12,1.71918E+12,0,3,0,3,no,0/3/0
11,698,1,SUBMITTED,no,Both return the value of the variable openingThreshold,1.719E+12,1.719E+12,0,2,0,2,no,0/2/0
123,698,2,SUBMITTED,no,Code behavior doesn't change,1.71898E+12,1.71898E+12,0,2,0,2,no,0/2/0
23,699,2,SUBMITTED,yes,"As the docstring says `@return the range object, not null.`, we can't return null. Hense the mutant is buggy",1.71921E+12,1.71921E+12,0,0,2,2,yes,0/0/2
120,699,3,SUBMITTED,yes,if statement changes function,1.7191E+12,1.71911E+12,0,0,2,2,yes,0/0/2
17,703,4,SUBMITTED,yes,"Changes the behaviour of the code, should throw an exception when error is encountered",1.71881E+12,1.71881E+12,0,0,2,2,yes,0/0/2
14,703,2,SUBMITTED,yes,catching all exception hampers the exception mechanism of the system,1.71906E+12,1.71906E+12,0,0,2,2,yes,0/0/2
106,707,1,SUBMITTED,no,the original is the short hand version of the mutant they will always result in the same ,1.71919E+12,1.71919E+12,0,3,0,3,no,0/3/0
11,707,1,SUBMITTED,no,Both return the same boolean for any case ,1.71915E+12,1.71915E+12,0,3,0,3,no,0/3/0
120,707,1,SUBMITTED,no,"code changed, same result",1.71853E+12,1.71853E+12,0,3,0,3,no,0/3/0
17,709,3,SUBMITTED,no,Converting the string to upper case has no effect on the expression.,1.71934E+12,1.71934E+12,0,2,0,2,no,0/2/0
132,709,9,SUBMITTED,no,"Since the value string only have floating point numbers , then it does not matter if you uppercaes",1.71924E+12,1.71924E+12,0,2,0,2,no,0/2/0
14,710,2,SUBMITTED,no,"Error should not occur in subtracting, so code never reaches exception",1.71855E+12,1.71855E+12,1,2,0,3,no,1/2/2000
123,710,10,SUBMITTED,no,"Since value and operand are the same primitve types, primitive arithmetic operations in Java do not throw exceptions for overflow or underflow. So the code functionality doesnt change when encapsulating it ina try catch block",1.71918E+12,1.71918E+12,1,2,0,3,no,1/2/2000
11,710,3,SUBMITTED,maybe,The mutant will throw an exception,1.71931E+12,1.71931E+12,1,2,0,3,no,1/2/2000
11,713,3,SUBMITTED,yes,The mutant return the value - 2 for even values while the main code always return the value - 1,1.71906E+12,1.71906E+12,0,0,2,2,yes,0/0/2
133,713,3,SUBMITTED,yes,The mutated case decrements by two for all even numbers and decrement by one for others. This changes the behavior of the code and thus introducing a bug. ,1.71936E+12,1.71936E+12,0,0,2,2,yes,0/0/2
133,716,24,SUBMITTED,yes,The mutated case pre decrements the variable value and the original case post decrements the variable value. This changes the behavior of the code and thus a bug is introduced.,1.71941E+12,1.71941E+12,0,2,1,3,no,0/2/1
116,716,8,SUBMITTED,no,The mutant code functions the same way as the original code,1.71937E+12,1.71937E+12,0,2,1,3,no,0/2/1
126,716,2,SUBMITTED,no,"Code snippet 1 does post-decrement on the value variable before return the result of the variable value. This involves 2 steps. Code snippet 2 returns the pre-decreament value of the value variable in one step. The number of steps differ in both snippets, however,  the resulting outcome will be same.
",1.71917E+12,1.71917E+12,0,2,1,3,no,0/2/1
63,720,5,SUBMITTED,yes,"The mutant does not modify the value field for MutableLong class object if the incoming parameter value is larger than the stored value. However, the original code stores the incoming long value without comparison.",1.71896E+12,1.71896E+12,0,0,3,3,yes,0/0/3
11,720,1,SUBMITTED,yes,The mutant set the value if the new value is less than or equal the old value ,1.71916E+12,1.71916E+12,0,0,3,3,yes,0/0/3
116,720,8,SUBMITTED,yes,The mutant code is buggy because it introduces a conditional check that restricts the assignment of this.value to cases where the new value is less than or equal to the current value. If the intention is to unconditionally update this.value to the provided value,1.71864E+12,1.71864E+12,0,0,3,3,yes,0/0/3
17,723,1,SUBMITTED,yes,Alters expressions,1.71917E+12,1.71917E+12,0,0,2,2,yes,0/0/2
97,723,2,SUBMITTED,yes,the mutant is buggy because 'last' gets decreased my 2 and 'value' gets increased by 2 compared to the correct version,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
106,725,5,SUBMITTED,maybe,"it depends on the value of this.value and temp because there can have an input where the original and mutant result in the same value, while there can be an output while the original and mutant would differ from the illegal argument exception ",1.71919E+12,1.71919E+12,1,0,2,3,yes,1/0/2
123,725,5,SUBMITTED,yes,"The long type in Java is a 64-bit signed integer, with a range from -2^63 to 2^63 - 1.
Overflow can occur if the result of a subtraction exceeds this range. So the if condition changes the behaviour of the program by throwing an error",1.7183E+12,1.7183E+12,1,0,2,3,yes,1/0/2
126,725,2,SUBMITTED,yes,"Given the surrounding context to the right, the code snippet reveals that the method simply subtracts the given operand from the instance variable this.value and stores the result back into this.value.
However,  to the right, the code snippet as its surrounding shows that the subtract method in its code block assigns the value of this.value to a local variable called temp. It the proceeds to check if this.value > temp is true in which case it throws an exception. ",1.71918E+12,1.71918E+12,1,0,2,3,yes,1/0/2
11,730,2,SUBMITTED,yes,It calls the constructor that sets the class variable with different values (below variable),1.71915E+12,1.71915E+12,0,0,2,2,yes,0/0/2
126,730,1,SUBMITTED,yes,"In the this() method,  the first parameter (0 in the first code snippet and -1 in the second code snippet) on each end is different thus leading to a difference in output.",1.71856E+12,1.71856E+12,0,0,2,2,yes,0/0/2
11,737,6,SUBMITTED,no,Both return an empty array of ImmutablePair class,1.71914E+12,1.71914E+12,0,2,0,2,no,0/2/0
97,737,1,SUBMITTED,no,both create an empty array,1.71883E+12,1.71883E+12,0,2,0,2,no,0/2/0
109,741,1,SUBMITTED,no,"Abstracted via variable assignment, same functionality",1.71918E+12,1.71918E+12,0,2,0,2,no,0/2/0
105,741,10,SUBMITTED,no,"The original 'of' method just calls 'ImmutablePair.of(pair)' and returns the result when generating an immutable pair from a map entry. This is a simple approach that gives back the formed pair right away.

The method adds a step in the mutant version by first setting the output of ‘ImmutablePair.of(pair)’ to a local variable called result before returning it. The method's behavior and logical conclusion remain unchanged by this modification. The pair that was produced from the map entry remains the outcome.",1.71919E+12,1.71919E+12,0,2,0,2,no,0/2/0
14,749,2,SUBMITTED,no,We don't need a null check when using an instanceof operator. If the object is null or not null same result is returned.,1.71914E+12,1.71914E+12,0,2,0,2,no,0/2/0
113,749,1,SUBMITTED,no,outputs will be same,1.7193E+12,1.7193E+12,0,2,0,2,no,0/2/0
63,752,3,SUBMITTED,yes,"The original code returns the system property corresponding to the value stored in a static final variable JAVA_LIBRARY_PATH. The value is ""java.library.path"". However, the mutant simply returns ""java.library.path"", instead of fetching the system property corresponding to it.",1.71908E+12,1.71909E+12,0,0,2,2,yes,0/0/2
14,752,2,SUBMITTED,yes,does not return same string,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
127,753,1,SUBMITTED,no,"""=="" in the original code normally has the same functionality as the. "".equal()"" method in the mutant, so it is not a bug.",1.71897E+12,1.71897E+12,0,2,1,3,no,0/2/1
125,753,2,SUBMITTED,yes,"This is because == and equals are not always the same, in java == is an operator that compares the reference or memory while the equals method compares the contents of a certain object.",1.71922E+12,1.71922E+12,0,2,1,3,no,0/2/1
97,753,1,SUBMITTED,no,both are the same,1.71941E+12,1.71941E+12,0,2,1,3,no,0/2/1
97,754,1,SUBMITTED,no,this mutant works the same ,1.71903E+12,1.71904E+12,0,2,0,2,no,0/2/0
17,754,1,SUBMITTED,no,Expressions are equivalent,1.71934E+12,1.71935E+12,0,2,0,2,no,0/2/0
133,755,12,SUBMITTED,yes,"In the mutated case, """" is not the property of the line separator. Thus, the behavior of the code has changed ",1.71941E+12,1.71941E+12,0,0,2,2,yes,0/0/2
17,755,1,SUBMITTED,yes,Changes function output,1.7194E+12,1.7194E+12,0,0,2,2,yes,0/0/2
126,760,2,SUBMITTED,yes,"Code snippet 1:
The value of iterations.getMaximalCount() is directly returned.
Code snippet 2:
1 is subtracted from the value of  iterations.getMaximalCount() and the result is then stored in a variable called count and the count variable gets returned.
Overall, the result that is returned on both code snippets will be different.",1.71918E+12,1.71918E+12,0,0,2,2,yes,0/0/2
125,760,3,SUBMITTED,yes,"The code on the right subtracts the iterations.getMaximalCount() by one, which makes it different from the code on the left. Therefore, they are always going to return something different.",1.71886E+12,1.71886E+12,0,0,2,2,yes,0/0/2
11,761,1,SUBMITTED,yes,The mutant return the row *2 not just the row ,1.71923E+12,1.71923E+12,0,1,2,3,yes,0/1/2
116,761,6,SUBMITTED,no,"if the intent was to return the current row number multiplied by 2, then the mutant code is not buggy.",1.71927E+12,1.71927E+12,0,1,2,3,yes,0/1/2
105,761,5,SUBMITTED,yes,"The 'row' index of the entry is returned by the original 'getRow' method. This is a simple implementation that gives the precise row index where the detected imbalance was found.

Instead of returning the true row index in the mutant version, the method returns 'row * 2'. By giving an erroneous row index, this modification modifies the behavior of the procedure.",1.71935E+12,1.71935E+12,0,1,2,3,yes,0/1/2
